date_range_start,county,type,month_count
2022-01,22009,supermarket,1230
2022-01,22011,supermarket,3226
2022-01,22013,supermarket,795
2022-01,22015,supermarket,11178
2022-01,22017,supermarket,12131
2022-01,22019,supermarket,12998
2022-01,22021,supermarket,1769
2022-01,22023,supermarket,684
2022-01,22025,supermarket,596
2022-01,22027,supermarket,452
2022-01,22029,supermarket,1474
2022-01,22031,supermarket,1934
2022-01,22033,supermarket,19945
2022-01,22035,supermarket,90
2022-01,22037,supermarket,826
2022-01,22039,supermarket,1771
2022-01,22041,supermarket,753
2022-01,22043,supermarket,1758
2022-01,22045,supermarket,5416
2022-01,22047,supermarket,1729
2022-01,22049,supermarket,891
2022-01,22051,supermarket,22537
2022-01,22053,supermarket,2096
2022-01,22055,supermarket,20351
2022-01,22057,supermarket,6917
2022-01,22059,supermarket,1541
2022-01,22061,supermarket,1865
2022-01,22063,supermarket,13945
2022-01,22065,supermarket,397
2022-01,22067,supermarket,2044
2022-01,22069,supermarket,2665
2022-01,22071,supermarket,11111
2022-01,22073,supermarket,10849
2022-01,22075,supermarket,1826
2022-01,22077,supermarket,1640
2022-01,22079,supermarket,6981
2022-01,22081,supermarket,495
2022-01,22083,supermarket,1207
2022-01,22085,supermarket,1393
2022-01,22087,supermarket,2270
2022-01,22089,supermarket,3643
2022-01,22091,supermarket,835
2022-01,22093,supermarket,1035
2022-01,22095,supermarket,1522
2022-01,22097,supermarket,7256
2022-01,22099,supermarket,5024
2022-01,22101,supermarket,4038
2022-01,22103,supermarket,19783
2022-01,22105,supermarket,7914
2022-01,22107,supermarket,269
2022-01,22109,supermarket,8481
2022-01,22111,supermarket,2524
2022-01,22113,supermarket,7114
2022-01,22115,supermarket,2150
2022-01,22117,supermarket,2991
2022-01,22119,supermarket,2765
2022-01,22121,supermarket,1924
2022-01,22123,supermarket,434
2022-01,22125,supermarket,767
2022-01,22127,supermarket,878
2022-01,23001,supermarket,3603
2022-01,23003,supermarket,2010
2022-01,23005,supermarket,7979
2022-01,23007,supermarket,669
2022-01,23009,supermarket,1424
2022-01,23011,supermarket,3258
2022-01,23013,supermarket,951
2022-01,23015,supermarket,1275
2022-01,23017,supermarket,1474
2022-01,23019,supermarket,4691
2022-01,23021,supermarket,377
2022-01,23023,supermarket,711
2022-01,23025,supermarket,1338
2022-01,23027,supermarket,1000
2022-01,23029,supermarket,1407
2022-01,23031,supermarket,5200
2022-01,24001,supermarket,2150
2022-01,24003,supermarket,20481
2022-01,24005,supermarket,29899
2022-01,24009,supermarket,5229
2022-01,24011,supermarket,1387
2022-01,24013,supermarket,7416
2022-01,24015,supermarket,4957
2022-01,24017,supermarket,9239
2022-01,24019,supermarket,1106
2022-01,24021,supermarket,11251
2022-01,24023,supermarket,1361
2022-01,24025,supermarket,11278
2022-01,24027,supermarket,11024
2022-01,24029,supermarket,862
2022-01,24031,supermarket,31383
2022-01,24033,supermarket,27629
2022-01,24035,supermarket,2662
2022-01,24037,supermarket,5178
2022-01,24039,supermarket,808
2022-01,24041,supermarket,1187
2022-01,24043,supermarket,4279
2022-01,24045,supermarket,4247
2022-01,24047,supermarket,1823
2022-01,24510,supermarket,15159
2022-01,25001,supermarket,6028
2022-01,25003,supermarket,3160
2022-01,25005,supermarket,20611
2022-01,25007,supermarket,600
2022-01,25009,supermarket,25660
2022-01,25011,supermarket,1305
2022-01,25013,supermarket,16508
2022-01,25015,supermarket,3303
2022-01,25017,supermarket,39915
2022-01,25019,supermarket,226
2022-01,25021,supermarket,18268
2022-01,25023,supermarket,17653
2022-01,25025,supermarket,16874
2022-01,25027,supermarket,26327
2022-01,26001,supermarket,403
2022-01,26003,supermarket,286
2022-01,26005,supermarket,7884
2022-01,26007,supermarket,1143
2022-01,26009,supermarket,1052
2022-01,26011,supermarket,643
2022-01,26013,supermarket,307
2022-01,26015,supermarket,4803
2022-01,26017,supermarket,5959
2022-01,26019,supermarket,728
2022-01,26021,supermarket,6391
2022-01,26023,supermarket,2150
2022-01,26025,supermarket,6654
2022-01,26027,supermarket,3304
2022-01,26029,supermarket,1016
2022-01,26031,supermarket,731
2022-01,26033,supermarket,1070
2022-01,26035,supermarket,1186
2022-01,26037,supermarket,3853
2022-01,26039,supermarket,589
2022-01,26041,supermarket,2136
2022-01,26043,supermarket,715
2022-01,26045,supermarket,4364
2022-01,26047,supermarket,1016
2022-01,26049,supermarket,23961
2022-01,26051,supermarket,933
2022-01,26053,supermarket,298
2022-01,26055,supermarket,4733
2022-01,26057,supermarket,1904
2022-01,26059,supermarket,1555
2022-01,26061,supermarket,656
2022-01,26063,supermarket,1184
2022-01,26065,supermarket,13423
2022-01,26067,supermarket,2935
2022-01,26069,supermarket,838
2022-01,26071,supermarket,113
2022-01,26073,supermarket,3416
2022-01,26075,supermarket,10210
2022-01,26077,supermarket,12511
2022-01,26079,supermarket,1049
2022-01,26081,supermarket,35786
2022-01,26083,supermarket,56
2022-01,26085,supermarket,554
2022-01,26087,supermarket,6616
2022-01,26089,supermarket,1060
2022-01,26091,supermarket,4607
2022-01,26093,supermarket,10919
2022-01,26095,supermarket,109
2022-01,26097,supermarket,256
2022-01,26099,supermarket,52828
2022-01,26101,supermarket,839
2022-01,26103,supermarket,2128
2022-01,26105,supermarket,855
2022-01,26107,supermarket,2189
2022-01,26109,supermarket,630
2022-01,26111,supermarket,2553
2022-01,26113,supermarket,716
2022-01,26115,supermarket,13085
2022-01,26117,supermarket,4892
2022-01,26119,supermarket,375
2022-01,26121,supermarket,6929
2022-01,26123,supermarket,2622
2022-01,26125,supermarket,58140
2022-01,26127,supermarket,879
2022-01,26129,supermarket,897
2022-01,26131,supermarket,103
2022-01,26133,supermarket,1265
2022-01,26135,supermarket,360
2022-01,26137,supermarket,1167
2022-01,26139,supermarket,19589
2022-01,26141,supermarket,288
2022-01,26143,supermarket,604
2022-01,26145,supermarket,11055
2022-01,26147,supermarket,12284
2022-01,26149,supermarket,3680
2022-01,26151,supermarket,1434
2022-01,26153,supermarket,278
2022-01,26155,supermarket,3317
2022-01,26157,supermarket,2843
2022-01,26159,supermarket,3885
2022-01,26161,supermarket,13469
2022-01,26163,supermarket,70532
2022-01,26165,supermarket,2048
2022-01,27001,supermarket,632
2022-01,27003,supermarket,13807
2022-01,27005,supermarket,378
2022-01,27007,supermarket,1753
2022-01,27009,supermarket,955
2022-01,27011,supermarket,105
2022-01,27013,supermarket,1641
2022-01,27015,supermarket,661
2022-01,27017,supermarket,1230
2022-01,27019,supermarket,2790
2022-01,27021,supermarket,1098
2022-01,27023,supermarket,200
2022-01,27025,supermarket,2290
2022-01,27027,supermarket,1968
2022-01,27029,supermarket,455
2022-01,27031,supermarket,38
2022-01,27033,supermarket,484
2022-01,27035,supermarket,2718
2022-01,27037,supermarket,13769
2022-01,27039,supermarket,1323
2022-01,27041,supermarket,1002
2022-01,27043,supermarket,227
2022-01,27045,supermarket,840
2022-01,27047,supermarket,501
2022-01,27049,supermarket,1309
2022-01,27051,supermarket,216
2022-01,27053,supermarket,30519
2022-01,27055,supermarket,709
2022-01,27057,supermarket,725
2022-01,27059,supermarket,2014
2022-01,27061,supermarket,1867
2022-01,27063,supermarket,505
2022-01,27065,supermarket,610
2022-01,27067,supermarket,1441
2022-01,27069,supermarket,153
2022-01,27071,supermarket,473
2022-01,27073,supermarket,203
2022-01,27075,supermarket,158
2022-01,27077,supermarket,73
2022-01,27079,supermarket,1410
2022-01,27081,supermarket,183
2022-01,27083,supermarket,1073
2022-01,27085,supermarket,656
2022-01,27087,supermarket,37
2022-01,27089,supermarket,443
2022-01,27091,supermarket,750
2022-01,27093,supermarket,599
2022-01,27095,supermarket,628
2022-01,27097,supermarket,1067
2022-01,27099,supermarket,1068
2022-01,27101,supermarket,297
2022-01,27103,supermarket,1080
2022-01,27105,supermarket,499
2022-01,27107,supermarket,220
2022-01,27109,supermarket,3566
2022-01,27111,supermarket,789
2022-01,27113,supermarket,502
2022-01,27115,supermarket,807
2022-01,27117,supermarket,285
2022-01,27119,supermarket,852
2022-01,27121,supermarket,514
2022-01,27123,supermarket,17603
2022-01,27125,supermarket,84
2022-01,27127,supermarket,525
2022-01,27129,supermarket,428
2022-01,27131,supermarket,2175
2022-01,27133,supermarket,534
2022-01,27135,supermarket,729
2022-01,27137,supermarket,5566
2022-01,27139,supermarket,5512
2022-01,27141,supermarket,3678
2022-01,27143,supermarket,349
2022-01,27145,supermarket,3452
2022-01,27147,supermarket,1669
2022-01,27149,supermarket,175
2022-01,27151,supermarket,210
2022-01,27153,supermarket,802
2022-01,27155,supermarket,29
2022-01,27157,supermarket,491
2022-01,27159,supermarket,317
2022-01,27161,supermarket,525
2022-01,27163,supermarket,10160
2022-01,27165,supermarket,356
2022-01,27167,supermarket,92
2022-01,27169,supermarket,1125
2022-01,27171,supermarket,5478
2022-01,27173,supermarket,259
2022-01,28001,supermarket,1241
2022-01,28003,supermarket,3327
2022-01,28005,supermarket,810
2022-01,28007,supermarket,577
2022-01,28009,supermarket,642
2022-01,28011,supermarket,1810
2022-01,28013,supermarket,846
2022-01,28015,supermarket,655
2022-01,28017,supermarket,1669
2022-01,28019,supermarket,457
2022-01,28021,supermarket,165
2022-01,28023,supermarket,871
2022-01,28025,supermarket,1071
2022-01,28027,supermarket,871
2022-01,28029,supermarket,907
2022-01,28031,supermarket,1997
2022-01,28033,supermarket,14193
2022-01,28035,supermarket,2579
2022-01,28037,supermarket,430
2022-01,28039,supermarket,1135
2022-01,28041,supermarket,959
2022-01,28043,supermarket,818
2022-01,28045,supermarket,3383
2022-01,28047,supermarket,8484
2022-01,28049,supermarket,11106
2022-01,28051,supermarket,539
2022-01,28053,supermarket,196
2022-01,28055,supermarket,60
2022-01,28057,supermarket,2171
2022-01,28059,supermarket,9366
2022-01,28061,supermarket,738
2022-01,28063,supermarket,181
2022-01,28065,supermarket,743
2022-01,28067,supermarket,5509
2022-01,28069,supermarket,258
2022-01,28071,supermarket,3854
2022-01,28073,supermarket,4217
2022-01,28075,supermarket,3370
2022-01,28077,supermarket,922
2022-01,28079,supermarket,647
2022-01,28081,supermarket,7683
2022-01,28083,supermarket,1209
2022-01,28085,supermarket,1369
2022-01,28087,supermarket,4368
2022-01,28089,supermarket,6078
2022-01,28091,supermarket,1983
2022-01,28093,supermarket,2132
2022-01,28095,supermarket,2391
2022-01,28097,supermarket,369
2022-01,28099,supermarket,1303
2022-01,28101,supermarket,801
2022-01,28103,supermarket,737
2022-01,28105,supermarket,2120
2022-01,28107,supermarket,2066
2022-01,28109,supermarket,4867
2022-01,28111,supermarket,589
2022-01,28113,supermarket,1888
2022-01,28115,supermarket,2194
2022-01,28117,supermarket,1968
2022-01,28119,supermarket,210
2022-01,28121,supermarket,13319
2022-01,28123,supermarket,1753
2022-01,28125,supermarket,205
2022-01,28127,supermarket,1782
2022-01,28129,supermarket,1347
2022-01,28131,supermarket,683
2022-01,28133,supermarket,671
2022-01,28135,supermarket,380
2022-01,28137,supermarket,1165
2022-01,28139,supermarket,1558
2022-01,28141,supermarket,2287
2022-01,28143,supermarket,165
2022-01,28145,supermarket,3131
2022-01,28147,supermarket,1310
2022-01,28149,supermarket,3463
2022-01,28151,supermarket,2130
2022-01,28153,supermarket,813
2022-01,28155,supermarket,896
2022-01,28157,supermarket,412
2022-01,28159,supermarket,1101
2022-01,28161,supermarket,478
2022-01,28163,supermarket,1115
2022-01,29001,supermarket,674
2022-01,29003,supermarket,1245
2022-01,29005,supermarket,283
2022-01,29007,supermarket,828
2022-01,29009,supermarket,1686
2022-01,29011,supermarket,258
2022-01,29013,supermarket,700
2022-01,29015,supermarket,402
2022-01,29017,supermarket,829
2022-01,29019,supermarket,6768
2022-01,29021,supermarket,4913
2022-01,29023,supermarket,2377
2022-01,29025,supermarket,517
2022-01,29027,supermarket,2246
2022-01,29029,supermarket,1414
2022-01,29031,supermarket,4067
2022-01,29033,supermarket,247
2022-01,29035,supermarket,267
2022-01,29037,supermarket,9065
2022-01,29039,supermarket,737
2022-01,29041,supermarket,252
2022-01,29043,supermarket,6518
2022-01,29045,supermarket,727
2022-01,29047,supermarket,14535
2022-01,29049,supermarket,1631
2022-01,29051,supermarket,4608
2022-01,29053,supermarket,611
2022-01,29055,supermarket,1184
2022-01,29057,supermarket,473
2022-01,29059,supermarket,1328
2022-01,29061,supermarket,554
2022-01,29063,supermarket,471
2022-01,29065,supermarket,661
2022-01,29067,supermarket,633
2022-01,29069,supermarket,2010
2022-01,29071,supermarket,5096
2022-01,29073,supermarket,435
2022-01,29075,supermarket,432
2022-01,29077,supermarket,10648
2022-01,29079,supermarket,534
2022-01,29081,supermarket,475
2022-01,29083,supermarket,760
2022-01,29085,supermarket,520
2022-01,29087,supermarket,295
2022-01,29089,supermarket,335
2022-01,29091,supermarket,3045
2022-01,29093,supermarket,493
2022-01,29095,supermarket,39702
2022-01,29097,supermarket,3500
2022-01,29099,supermarket,13098
2022-01,29101,supermarket,1490
2022-01,29103,supermarket,139
2022-01,29105,supermarket,2360
2022-01,29107,supermarket,1674
2022-01,29109,supermarket,1945
2022-01,29111,supermarket,485
2022-01,29113,supermarket,3579
2022-01,29115,supermarket,524
2022-01,29117,supermarket,642
2022-01,29119,supermarket,1102
2022-01,29121,supermarket,704
2022-01,29123,supermarket,547
2022-01,29125,supermarket,586
2022-01,29127,supermarket,1296
2022-01,29129,supermarket,165
2022-01,29131,supermarket,2043
2022-01,29133,supermarket,1099
2022-01,29135,supermarket,1080
2022-01,29137,supermarket,452
2022-01,29139,supermarket,570
2022-01,29141,supermarket,986
2022-01,29143,supermarket,1579
2022-01,29145,supermarket,2151
2022-01,29147,supermarket,336
2022-01,29149,supermarket,594
2022-01,29151,supermarket,520
2022-01,29153,supermarket,440
2022-01,29155,supermarket,1180
2022-01,29157,supermarket,1082
2022-01,29159,supermarket,994
2022-01,29161,supermarket,2652
2022-01,29163,supermarket,443
2022-01,29165,supermarket,5840
2022-01,29167,supermarket,1994
2022-01,29169,supermarket,1058
2022-01,29171,supermarket,287
2022-01,29173,supermarket,561
2022-01,29175,supermarket,598
2022-01,29177,supermarket,1293
2022-01,29179,supermarket,301
2022-01,29181,supermarket,645
2022-01,29183,supermarket,21391
2022-01,29185,supermarket,256
2022-01,29186,supermarket,1094
2022-01,29187,supermarket,3188
2022-01,29189,supermarket,36812
2022-01,29195,supermarket,542
2022-01,29197,supermarket,102
2022-01,29199,supermarket,518
2022-01,29201,supermarket,3553
2022-01,29203,supermarket,445
2022-01,29205,supermarket,269
2022-01,29207,supermarket,1301
2022-01,29209,supermarket,2208
2022-01,29211,supermarket,495
2022-01,29213,supermarket,2902
2022-01,29215,supermarket,1283
2022-01,29217,supermarket,708
2022-01,29219,supermarket,2280
2022-01,29221,supermarket,992
2022-01,29223,supermarket,531
2022-01,29225,supermarket,2117
2022-01,29227,supermarket,104
2022-01,29229,supermarket,958
2022-01,29510,supermarket,8117
2022-01,30001,supermarket,297
2022-01,30003,supermarket,325
2022-01,30005,supermarket,86
2022-01,30007,supermarket,315
2022-01,30009,supermarket,437
2022-01,30011,supermarket,4
2022-01,30013,supermarket,2214
2022-01,30015,supermarket,110
2022-01,30017,supermarket,248
2022-01,30019,supermarket,26
2022-01,30021,supermarket,365
2022-01,30023,supermarket,369
2022-01,30025,supermarket,83
2022-01,30027,supermarket,169
2022-01,30029,supermarket,4130
2022-01,30031,supermarket,3707
2022-01,30033,supermarket,30
2022-01,30035,supermarket,337
2022-01,30037,supermarket,18
2022-01,30039,supermarket,65
2022-01,30041,supermarket,377
2022-01,30043,supermarket,599
2022-01,30045,supermarket,45
2022-01,30047,supermarket,1019
2022-01,30049,supermarket,2456
2022-01,30051,supermarket,51
2022-01,30053,supermarket,473
2022-01,30055,supermarket,77
2022-01,30057,supermarket,316
2022-01,30059,supermarket,47
2022-01,30061,supermarket,201
2022-01,30063,supermarket,2880
2022-01,30065,supermarket,247
2022-01,30067,supermarket,514
2022-01,30069,supermarket,13
2022-01,30071,supermarket,99
2022-01,30073,supermarket,75
2022-01,30075,supermarket,8
2022-01,30077,supermarket,152
2022-01,30079,supermarket,18
2022-01,30081,supermarket,2368
2022-01,30083,supermarket,621
2022-01,30085,supermarket,188
2022-01,30087,supermarket,199
2022-01,30089,supermarket,334
2022-01,30091,supermarket,33
2022-01,30093,supermarket,961
2022-01,30095,supermarket,380
2022-01,30097,supermarket,83
2022-01,30099,supermarket,127
2022-01,30101,supermarket,115
2022-01,30103,supermarket,8
2022-01,30105,supermarket,414
2022-01,30107,supermarket,47
2022-01,30109,supermarket,17
2022-01,30111,supermarket,5580
2022-01,31001,supermarket,945
2022-01,31003,supermarket,320
2022-01,31005,supermarket,11
2022-01,31007,supermarket,24
2022-01,31009,supermarket,12
2022-01,31011,supermarket,270
2022-01,31013,supermarket,697
2022-01,31015,supermarket,65
2022-01,31017,supermarket,207
2022-01,31019,supermarket,960
2022-01,31021,supermarket,395
2022-01,31023,supermarket,347
2022-01,31025,supermarket,1760
2022-01,31027,supermarket,263
2022-01,31029,supermarket,141
2022-01,31031,supermarket,270
2022-01,31033,supermarket,435
2022-01,31035,supermarket,209
2022-01,31037,supermarket,297
2022-01,31039,supermarket,567
2022-01,31041,supermarket,274
2022-01,31043,supermarket,634
2022-01,31045,supermarket,198
2022-01,31047,supermarket,603
2022-01,31049,supermarket,64
2022-01,31051,supermarket,238
2022-01,31053,supermarket,2086
2022-01,31055,supermarket,19520
2022-01,31057,supermarket,29
2022-01,31059,supermarket,202
2022-01,31061,supermarket,250
2022-01,31063,supermarket,162
2022-01,31065,supermarket,260
2022-01,31067,supermarket,1385
2022-01,31069,supermarket,36
2022-01,31071,supermarket,79
2022-01,31073,supermarket,51
2022-01,31075,supermarket,16
2022-01,31077,supermarket,127
2022-01,31079,supermarket,1413
2022-01,31081,supermarket,221
2022-01,31083,supermarket,235
2022-01,31085,supermarket,32
2022-01,31087,supermarket,71
2022-01,31089,supermarket,542
2022-01,31091,supermarket,43
2022-01,31093,supermarket,275
2022-01,31095,supermarket,178
2022-01,31097,supermarket,109
2022-01,31099,supermarket,407
2022-01,31101,supermarket,382
2022-01,31103,supermarket,32
2022-01,31105,supermarket,177
2022-01,31107,supermarket,323
2022-01,31109,supermarket,12647
2022-01,31111,supermarket,1757
2022-01,31113,supermarket,11
2022-01,31115,supermarket,32
2022-01,31117,supermarket,8
2022-01,31119,supermarket,1062
2022-01,31121,supermarket,255
2022-01,31123,supermarket,269
2022-01,31125,supermarket,129
2022-01,31127,supermarket,440
2022-01,31129,supermarket,84
2022-01,31131,supermarket,508
2022-01,31133,supermarket,57
2022-01,31135,supermarket,192
2022-01,31137,supermarket,476
2022-01,31139,supermarket,250
2022-01,31141,supermarket,755
2022-01,31143,supermarket,157
2022-01,31145,supermarket,105
2022-01,31147,supermarket,626
2022-01,31149,supermarket,101
2022-01,31151,supermarket,406
2022-01,31153,supermarket,7197
2022-01,31155,supermarket,1412
2022-01,31157,supermarket,1462
2022-01,31159,supermarket,468
2022-01,31161,supermarket,160
2022-01,31163,supermarket,110
2022-01,31165,supermarket,26
2022-01,31167,supermarket,182
2022-01,31169,supermarket,220
2022-01,31171,supermarket,10
2022-01,31173,supermarket,91
2022-01,31175,supermarket,266
2022-01,31177,supermarket,658
2022-01,31179,supermarket,523
2022-01,31181,supermarket,115
2022-01,31183,supermarket,21
2022-01,31185,supermarket,496
2022-01,32001,supermarket,758
2022-01,32003,supermarket,58826
2022-01,32005,supermarket,1004
2022-01,32007,supermarket,3174
2022-01,32009,supermarket,44
2022-01,32011,supermarket,63
2022-01,32013,supermarket,388
2022-01,32015,supermarket,354
2022-01,32017,supermarket,63
2022-01,32019,supermarket,2100
2022-01,32021,supermarket,94
2022-01,32023,supermarket,879
2022-01,32027,supermarket,123
2022-01,32029,supermarket,148
2022-01,32031,supermarket,15800
2022-01,32033,supermarket,359
2022-01,32510,supermarket,1645
2022-01,33001,supermarket,2483
2022-01,33003,supermarket,1403
2022-01,33005,supermarket,2482
2022-01,33007,supermarket,800
2022-01,33009,supermarket,2476
2022-01,33011,supermarket,14748
2022-01,33013,supermarket,6223
2022-01,33015,supermarket,11736
2022-01,33017,supermarket,4494
2022-01,33019,supermarket,932
2022-01,34001,supermarket,8884
2022-01,34003,supermarket,39973
2022-01,34005,supermarket,18423
2022-01,34007,supermarket,18190
2022-01,34009,supermarket,3584
2022-01,34011,supermarket,3841
2022-01,34013,supermarket,27486
2022-01,34015,supermarket,13164
2022-01,34017,supermarket,17022
2022-01,34019,supermarket,3349
2022-01,34021,supermarket,8656
2022-01,34023,supermarket,28999
2022-01,34025,supermarket,28906
2022-01,34027,supermarket,17103
2022-01,34029,supermarket,21456
2022-01,34031,supermarket,19615
2022-01,34033,supermarket,2069
2022-01,34035,supermarket,10654
2022-01,34037,supermarket,8401
2022-01,34039,supermarket,19665
2022-01,34041,supermarket,4820
2022-01,35001,supermarket,16130
2022-01,35003,supermarket,50
2022-01,35005,supermarket,3651
2022-01,35006,supermarket,347
2022-01,35007,supermarket,161
2022-01,35009,supermarket,2258
2022-01,35011,supermarket,80
2022-01,35013,supermarket,4355
2022-01,35015,supermarket,2101
2022-01,35017,supermarket,376
2022-01,35019,supermarket,28
2022-01,35021,supermarket,20
2022-01,35023,supermarket,98
2022-01,35025,supermarket,1346
2022-01,35027,supermarket,413
2022-01,35028,supermarket,475
2022-01,35029,supermarket,489
2022-01,35031,supermarket,862
2022-01,35033,supermarket,22
2022-01,35035,supermarket,1094
2022-01,35037,supermarket,277
2022-01,35039,supermarket,643
2022-01,35041,supermarket,218
2022-01,35043,supermarket,3410
2022-01,35045,supermarket,3414
2022-01,35047,supermarket,233
2022-01,35049,supermarket,2969
2022-01,35051,supermarket,168
2022-01,35053,supermarket,124
2022-01,35055,supermarket,667
2022-01,35057,supermarket,585
2022-01,35059,supermarket,116
2022-01,35061,supermarket,1522
2022-01,36001,supermarket,7613
2022-01,36003,supermarket,1311
2022-01,36005,supermarket,36652
2022-01,36007,supermarket,6737
2022-01,36009,supermarket,1614
2022-01,36011,supermarket,2187
2022-01,36013,supermarket,4152
2022-01,36015,supermarket,3961
2022-01,36017,supermarket,1157
2022-01,36019,supermarket,1638
2022-01,36021,supermarket,1017
2022-01,36023,supermarket,1149
2022-01,36025,supermarket,803
2022-01,36027,supermarket,9048
2022-01,36029,supermarket,30252
2022-01,36031,supermarket,725
2022-01,36033,supermarket,1067
2022-01,36035,supermarket,2352
2022-01,36037,supermarket,1877
2022-01,36039,supermarket,809
2022-01,36041,supermarket,147
2022-01,36043,supermarket,2474
2022-01,36045,supermarket,3552
2022-01,36047,supermarket,61213
2022-01,36049,supermarket,689
2022-01,36051,supermarket,1843
2022-01,36053,supermarket,2903
2022-01,36055,supermarket,27521
2022-01,36057,supermarket,1652
2022-01,36059,supermarket,64113
2022-01,36061,supermarket,14941
2022-01,36063,supermarket,7474
2022-01,36065,supermarket,8891
2022-01,36067,supermarket,16740
2022-01,36069,supermarket,3429
2022-01,36071,supermarket,12260
2022-01,36073,supermarket,1404
2022-01,36075,supermarket,4764
2022-01,36077,supermarket,1011
2022-01,36079,supermarket,4213
2022-01,36081,supermarket,69799
2022-01,36083,supermarket,3460
2022-01,36085,supermarket,21287
2022-01,36087,supermarket,8995
2022-01,36089,supermarket,2556
2022-01,36091,supermarket,6394
2022-01,36093,supermarket,4246
2022-01,36095,supermarket,431
2022-01,36097,supermarket,478
2022-01,36099,supermarket,947
2022-01,36101,supermarket,4304
2022-01,36103,supermarket,71949
2022-01,36105,supermarket,2232
2022-01,36107,supermarket,1996
2022-01,36109,supermarket,1676
2022-01,36111,supermarket,4993
2022-01,36113,supermarket,1473
2022-01,36115,supermarket,1274
2022-01,36117,supermarket,3733
2022-01,36119,supermarket,29824
2022-01,36121,supermarket,1075
2022-01,36123,supermarket,999
2022-01,37001,supermarket,10923
2022-01,37003,supermarket,3085
2022-01,37005,supermarket,478
2022-01,37007,supermarket,1447
2022-01,37009,supermarket,1974
2022-01,37011,supermarket,814
2022-01,37013,supermarket,3248
2022-01,37015,supermarket,491
2022-01,37017,supermarket,2935
2022-01,37019,supermarket,7553
2022-01,37021,supermarket,14007
2022-01,37023,supermarket,6675
2022-01,37025,supermarket,18016
2022-01,37027,supermarket,5774
2022-01,37029,supermarket,750
2022-01,37031,supermarket,4262
2022-01,37033,supermarket,1625
2022-01,37035,supermarket,9982
2022-01,37037,supermarket,3760
2022-01,37039,supermarket,1414
2022-01,37041,supermarket,718
2022-01,37043,supermarket,349
2022-01,37045,supermarket,8760
2022-01,37047,supermarket,4725
2022-01,37049,supermarket,5842
2022-01,37051,supermarket,15290
2022-01,37053,supermarket,1908
2022-01,37055,supermarket,2364
2022-01,37057,supermarket,15884
2022-01,37059,supermarket,2490
2022-01,37061,supermarket,3101
2022-01,37063,supermarket,7748
2022-01,37065,supermarket,3070
2022-01,37067,supermarket,17932
2022-01,37069,supermarket,4833
2022-01,37071,supermarket,14402
2022-01,37073,supermarket,456
2022-01,37075,supermarket,397
2022-01,37077,supermarket,3773
2022-01,37079,supermarket,752
2022-01,37081,supermarket,23400
2022-01,37083,supermarket,2495
2022-01,37085,supermarket,7906
2022-01,37087,supermarket,4364
2022-01,37089,supermarket,6698
2022-01,37091,supermarket,813
2022-01,37093,supermarket,2814
2022-01,37095,supermarket,288
2022-01,37097,supermarket,13231
2022-01,37099,supermarket,2005
2022-01,37101,supermarket,20624
2022-01,37103,supermarket,618
2022-01,37105,supermarket,3432
2022-01,37107,supermarket,3096
2022-01,37109,supermarket,7135
2022-01,37111,supermarket,1911
2022-01,37113,supermarket,1450
2022-01,37115,supermarket,1571
2022-01,37117,supermarket,965
2022-01,37119,supermarket,47727
2022-01,37121,supermarket,781
2022-01,37123,supermarket,1814
2022-01,37125,supermarket,6500
2022-01,37127,supermarket,6122
2022-01,37129,supermarket,12126
2022-01,37131,supermarket,751
2022-01,37133,supermarket,9957
2022-01,37135,supermarket,4771
2022-01,37137,supermarket,888
2022-01,37139,supermarket,1872
2022-01,37141,supermarket,4519
2022-01,37143,supermarket,516
2022-01,37145,supermarket,2505
2022-01,37147,supermarket,10832
2022-01,37149,supermarket,1484
2022-01,37151,supermarket,9444
2022-01,37153,supermarket,2738
2022-01,37155,supermarket,6467
2022-01,37157,supermarket,5361
2022-01,37159,supermarket,12962
2022-01,37161,supermarket,6220
2022-01,37163,supermarket,5024
2022-01,37165,supermarket,1569
2022-01,37167,supermarket,5917
2022-01,37169,supermarket,2927
2022-01,37171,supermarket,6837
2022-01,37173,supermarket,713
2022-01,37175,supermarket,1596
2022-01,37177,supermarket,145
2022-01,37179,supermarket,23517
2022-01,37181,supermarket,2763
2022-01,37183,supermarket,52643
2022-01,37185,supermarket,745
2022-01,37187,supermarket,629
2022-01,37189,supermarket,2710
2022-01,37191,supermarket,5852
2022-01,37193,supermarket,6421
2022-01,37195,supermarket,5421
2022-01,37197,supermarket,3013
2022-01,37199,supermarket,820
2022-01,38001,supermarket,76
2022-01,38003,supermarket,120
2022-01,38005,supermarket,67
2022-01,38007,supermarket,20
2022-01,38009,supermarket,24
2022-01,38011,supermarket,28
2022-01,38013,supermarket,104
2022-01,38015,supermarket,3339
2022-01,38017,supermarket,6234
2022-01,38019,supermarket,76
2022-01,38021,supermarket,124
2022-01,38023,supermarket,22
2022-01,38025,supermarket,70
2022-01,38027,supermarket,67
2022-01,38029,supermarket,73
2022-01,38031,supermarket,31
2022-01,38033,supermarket,38
2022-01,38035,supermarket,2313
2022-01,38037,supermarket,19
2022-01,38039,supermarket,68
2022-01,38041,supermarket,81
2022-01,38043,supermarket,73
2022-01,38045,supermarket,42
2022-01,38047,supermarket,25
2022-01,38049,supermarket,83
2022-01,38051,supermarket,14
2022-01,38053,supermarket,650
